id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,bathrooms,property_type,beds,host_listings_count,instant_bookable,first_review,accommodates,review_scores_rating
43853817,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15019,-8.60456,Entire home/apt,40,1,5,2020-10-22,0.86,6,207,2.0,Entire apartment,2.0,9.0,t,2020-08-24,6,100.0
43857225,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38207,-8.76716,Private room,18,3,8,2020-10-10,1.08,2,88,1.0,Private room in apartment,0.0,3.0,f,2020-07-07,2,90.0
43888345,VILA DO CONDE,Vila Chã,41.30081,-8.73476,Entire home/apt,109,4,1,2020-08-16,0.16,1,236,2.5,Entire house,3.0,0.0,t,2020-08-16,6,100.0
43892311,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1456,-8.61452,Private room,15,3,1,2020-10-05,0.23,3,89,1.0,Private room in apartment,1.0,3.0,f,2020-10-05,2,100.0
43892990,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15452,-8.67502,Entire home/apt,59,3,2,2020-08-29,0.32,6,363,1.0,Entire apartment,1.0,6.0,t,2020-08-09,2,100.0
43898228,VALE DE CAMBRA,Junqueira,40.81971,-8.31422,Entire home/apt,170,3,1,2020-08-12,0.16,1,177,2.0,Entire house,5.0,0.0,f,2020-08-12,10,100.0
43905376,VILA DO CONDE,Vila do Conde,41.37116,-8.75737,Entire home/apt,52,4,2,2020-08-14,0.3,1,363,1.5,Entire apartment,3.0,0.0,f,2020-07-31,4,100.0
43922553,PORTO,Bonfim,41.15324,-8.60016,Entire home/apt,140,1,1,2020-08-16,0.16,15,2,3.0,Entire apartment,0.0,12.0,t,2020-08-16,12,20.0
43938591,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14973,-8.60813,Entire home/apt,50,1,26,2021-01-01,3.59,1,349,1.0,Entire apartment,2.0,0.0,t,2020-07-12,4,97.0
43939439,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.06958,-8.65467,Entire home/apt,75,2,17,2021-01-02,2.43,1,20,1.0,Entire house,1.0,0.0,t,2020-07-19,4,96.0
43945509,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14149,-8.60956,Entire home/apt,30,2,3,2020-11-08,0.54,3,171,1.0,Entire loft,3.0,2.0,f,2020-09-02,4,100.0
43946104,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14183,-8.60978,Entire home/apt,50,2,6,2021-01-01,0.98,3,180,1.0,Entire loft,3.0,2.0,f,2020-08-14,4,93.0
43958370,AROUCA,Alvarenga,40.93585,-8.17326,Entire home/apt,175,2,1,2020-08-20,0.17,2,363,3.0,Entire house,5.0,0.0,f,2020-08-20,6,80.0
43968306,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14455,-8.62091,Entire home/apt,58,2,5,2020-09-18,0.74,104,248,2.0,Entire apartment,3.0,138.0,t,2020-07-28,6,72.0
43980259,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16194,-8.60767,Private room,80,1,3,2021-01-20,0.48,4,49,1.0,Private room in apartment,1.0,5.0,t,2020-08-10,2,93.0
43995936,PORTO,Bonfim,41.14763,-8.59286,Private room,14,1,4,2020-09-19,0.67,3,166,1.5,Private room in apartment,1.0,3.0,f,2020-08-21,1,90.0
43996319,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15365,-8.60689,Entire home/apt,37,2,20,2021-01-19,2.96,13,130,1.0,Entire apartment,1.0,14.0,t,2020-07-27,2,96.0
43996474,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1441,-8.61363,Entire home/apt,57,1,1,2020-08-30,0.18,60,303,1.0,Entire apartment,1.0,87.0,t,2020-08-30,2,100.0
44006555,PAREDES,Rebordosa,41.20615,-8.41817,Entire home/apt,75,2,2,2021-01-02,0.37,1,364,1.0,Entire house,2.0,2.0,t,2020-09-04,6,100.0
44011297,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1557,-8.61984,Entire home/apt,16,1,37,2021-01-16,4.91,54,363,1.0,Entire apartment,1.0,55.0,t,2020-07-04,2,82.0
44024865,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15089,-8.61946,Entire home/apt,20,3,4,2020-10-31,0.65,3,365,1.0,Entire apartment,1.0,1.0,t,2020-08-15,3,100.0
44029162,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14152,-8.61634,Private room,38,1,4,2021-01-18,1.38,12,301,1.0,Private room in apartment,1.0,0.0,t,2020-11-20,2,95.0
44030688,PORTO,Bonfim,41.14936,-8.60094,Entire home/apt,51,1,4,2021-02-02,0.58,14,364,1.5,Entire apartment,1.0,8.0,f,2020-07-22,4,95.0
44031593,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1483,-8.60341,Entire home/apt,46,1,3,2020-08-29,0.44,14,365,1.0,Entire apartment,1.0,8.0,f,2020-07-26,2,80.0
44034339,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15855,-8.61124,Entire home/apt,47,2,11,2020-11-07,1.51,7,199,1.0,Entire loft,2.0,21.0,f,2020-07-10,4,95.0
44039768,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14123,-8.61779,Private room,38,1,5,2021-01-24,1.55,12,351,1.0,Private room in apartment,0.0,0.0,t,2020-11-10,2,92.0
44040212,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14017,-8.61813,Private room,35,1,12,2021-02-06,4.74,12,357,1.0,Private room in apartment,0.0,0.0,t,2020-12-01,2,93.0
44040338,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14025,-8.61666,Private room,38,1,31,2021-02-11,5.54,12,362,1.0,Private room in apartment,0.0,0.0,t,2020-08-31,2,91.0
44040524,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1398,-8.61679,Private room,40,1,6,2021-01-30,2.81,12,360,1.0,Private room in apartment,2.0,0.0,t,2020-12-13,3,97.0
44040698,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14139,-8.61734,Private room,40,1,1,2020-12-02,0.4,12,364,1.0,Private room in apartment,2.0,0.0,t,2020-12-02,3,100.0
44042225,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15078,-8.61212,Entire home/apt,48,3,9,2021-01-04,1.3,1,338,2.0,Entire apartment,3.0,0.0,t,2020-07-22,5,100.0
44042772,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15074,-8.61879,Entire home/apt,103,2,1,2020-12-26,0.58,1,62,2.0,Entire apartment,2.0,17.0,t,2020-12-26,4,100.0
44044367,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15596,-8.62057,Entire home/apt,40,2,2,2021-01-16,0.45,124,317,2.0,Entire apartment,4.0,132.0,t,2020-10-06,6,80.0
44045219,VILA NOVA DE GAIA,Canidelo,41.13191,-8.66669,Entire home/apt,60,2,1,2020-08-17,0.16,1,76,1.0,Entire apartment,1.0,0.0,t,2020-08-17,4,20.0
44058401,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14824,-8.60891,Private room,999,1,9,2020-11-08,1.55,4,349,1.0,Private room in bed and breakfast,1.0,4.0,t,2020-08-24,2,73.0
44059520,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14835,-8.60846,Entire home/apt,24,1,42,2021-01-19,7.08,4,349,1.0,Entire apartment,2.0,4.0,t,2020-08-20,4,84.0
44060164,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14678,-8.6097,Private room,15,1,29,2021-01-15,4.12,4,364,1.0,Private room in bed and breakfast,1.0,4.0,t,2020-07-18,2,81.0
44061109,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1468,-8.60967,Private room,17,1,41,2021-01-29,5.67,4,361,1.0,Private room in serviced apartment,1.0,4.0,t,2020-07-12,2,88.0
44062991,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15835,-8.61161,Entire home/apt,49,2,10,2020-10-04,1.43,7,199,1.0,Entire apartment,2.0,21.0,f,2020-07-19,4,86.0
44063623,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15853,-8.61178,Entire home/apt,49,2,3,2020-10-28,0.5,7,199,1.0,Entire apartment,2.0,21.0,f,2020-08-18,4,100.0
44063887,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15819,-8.61307,Entire home/apt,47,2,9,2020-11-01,1.33,7,198,1.0,Entire apartment,2.0,21.0,f,2020-07-27,4,96.0
44064041,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18278,-8.69489,Entire home/apt,25,2,11,2020-12-07,1.58,1,362,1.0,Entire house,4.0,1.0,f,2020-07-21,4,93.0
44064082,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15807,-8.61224,Entire home/apt,63,2,11,2020-11-07,1.57,7,198,1.0,Entire apartment,2.0,21.0,t,2020-07-20,3,96.0
44064378,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1596,-8.61141,Entire home/apt,45,2,12,2020-11-07,1.67,7,199,1.0,Entire apartment,2.0,21.0,t,2020-07-13,4,95.0
44064745,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15825,-8.6128,Entire home/apt,44,2,14,2020-10-18,2.02,7,198,1.0,Entire apartment,2.0,21.0,t,2020-07-22,4,93.0
44070585,VILA NOVA DE GAIA,Arcozelo,41.05688,-8.64171,Entire home/apt,93,2,4,2020-09-09,0.61,1,365,1.0,Entire guesthouse,2.0,0.0,t,2020-07-31,4,95.0
44071233,VILA DO CONDE,Vila do Conde,41.3721,-8.7622,Entire home/apt,54,2,13,2021-01-05,1.79,4,215,1.5,Entire apartment,4.0,7.0,t,2020-07-12,6,98.0
44092940,AROUCA,Fermedo,40.95042,-8.42464,Private room,50,1,1,2020-07-24,0.15,2,180,2.0,Private room in house,1.0,0.0,t,2020-07-24,2,100.0
44097026,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14675,-8.60203,Entire home/apt,46,1,1,2020-10-03,0.22,124,2,1.0,Entire apartment,2.0,132.0,t,2020-10-03,3,100.0
44097148,PORTO,Lordelo do Ouro e Massarelos,41.15026,-8.65023,Entire home/apt,99,2,1,2020-08-26,0.17,1,200,4.5,Entire apartment,6.0,1.0,t,2020-08-26,8,80.0
44097543,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14205,-8.61921,Entire home/apt,25,1,13,2021-01-02,1.84,3,228,1.0,Entire apartment,3.0,3.0,t,2020-07-18,6,77.0
44097746,PORTO,Bonfim,41.14854,-8.60045,Entire home/apt,37,1,2,2020-10-21,0.39,124,365,1.0,Entire apartment,2.0,132.0,t,2020-09-16,3,90.0
44097883,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15089,-8.66427,Entire home/apt,28,1,10,2020-12-05,1.47,3,198,2.0,Entire apartment,7.0,3.0,t,2020-07-26,10,86.0
44097952,PORTO,Bonfim,41.14692,-8.60187,Entire home/apt,37,1,1,2020-08-20,0.17,124,365,1.0,Entire apartment,2.0,132.0,t,2020-08-20,3,80.0
44104223,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15616,-8.61128,Entire home/apt,48,1,38,2021-01-28,6.0,6,348,1.0,Entire apartment,1.0,9.0,t,2020-08-09,2,99.0
44110921,PORTO,Paranhos,41.16895,-8.61269,Entire home/apt,60,3,1,2020-08-13,0.16,1,179,1.0,Entire apartment,0.0,1.0,f,2020-08-13,4,100.0
44111579,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15514,-8.6149,Entire home/apt,20,2,23,2021-01-04,3.18,1,354,1.0,Entire apartment,1.0,0.0,t,2020-07-13,4,84.0
44113055,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12822,-8.61081,Entire home/apt,800,2,2,2021-01-01,0.36,1,88,1.5,Entire apartment,3.0,0.0,t,2020-09-01,4,90.0
44131344,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15147,-8.60475,Entire home/apt,31,2,7,2020-10-02,1.15,5,309,1.0,Entire apartment,0.0,0.0,t,2020-08-16,2,97.0
44135481,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14429,-8.60292,Entire home/apt,37,2,13,2021-01-02,2.03,13,105,1.0,Entire apartment,1.0,14.0,t,2020-08-07,4,98.0
44146152,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15271,-8.61892,Entire home/apt,120,2,9,2020-10-25,1.38,11,0,2.0,Entire apartment,2.0,15.0,t,2020-08-03,4,100.0
44159928,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13621,-8.60933,Entire home/apt,67,1,7,2020-10-06,1.0,39,365,1.5,Entire house,4.0,68.0,t,2020-07-19,6,89.0
44161586,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14906,-8.62281,Entire home/apt,77,1,7,2020-09-27,1.01,39,157,1.0,Entire apartment,2.0,68.0,t,2020-07-23,4,100.0
44164241,VILA NOVA DE GAIA,Arcozelo,41.04813,-8.65296,Entire home/apt,30,3,8,2021-01-17,1.24,35,343,1.0,Entire apartment,3.0,137.0,t,2020-08-04,4,90.0
44164900,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14675,-8.61377,Entire home/apt,29,2,13,2020-10-26,1.88,3,349,1.0,Entire apartment,1.0,8.0,t,2020-07-21,2,97.0
44164999,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14242,-8.61444,Entire home/apt,75,2,2,2020-11-29,0.33,1,74,2.0,Entire apartment,4.0,0.0,t,2020-08-16,8,100.0
44181116,MATOSINHOS,Matosinhos e Leça da Palmeira,41.19452,-8.70017,Entire home/apt,57,2,4,2020-09-12,0.61,1,347,1.0,Entire apartment,2.0,1.0,t,2020-08-04,4,95.0
44196877,PORTO,Paranhos,41.1672,-8.59662,Entire home/apt,63,2,10,2020-11-01,1.63,14,198,1.0,Entire apartment,2.0,21.0,f,2020-08-15,4,100.0
44197050,PORTO,Paranhos,41.16563,-8.59443,Entire home/apt,70,2,7,2020-10-25,1.09,14,198,1.0,Entire apartment,2.0,21.0,f,2020-08-07,4,100.0
44197189,PORTO,Paranhos,41.16602,-8.59651,Entire home/apt,63,2,2,2020-10-11,0.42,14,198,1.0,Entire apartment,2.0,21.0,f,2020-09-26,4,90.0
44197290,PORTO,Paranhos,41.1658,-8.59661,Entire home/apt,70,2,13,2020-10-28,1.9,14,198,1.0,Entire apartment,2.0,21.0,f,2020-07-25,4,85.0
44197395,PORTO,Paranhos,41.16565,-8.59576,Entire home/apt,63,2,6,2020-10-14,0.91,14,198,1.0,Entire apartment,2.0,21.0,f,2020-08-01,2,93.0
44197508,PORTO,Paranhos,41.16732,-8.59481,Entire home/apt,63,2,5,2020-09-28,0.77,14,198,1.0,Entire apartment,2.0,21.0,f,2020-08-03,4,92.0
44197736,PORTO,Paranhos,41.1673,-8.59672,Entire home/apt,70,2,7,2020-10-23,0.99,14,198,1.0,Entire apartment,2.0,21.0,f,2020-07-18,4,94.0
44201356,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14661,-8.61348,Entire home/apt,62,2,4,2020-09-10,0.6,8,348,2.0,Entire apartment,3.0,1.0,t,2020-07-30,6,100.0
44201527,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17471,-8.68654,Entire home/apt,107,3,7,2020-10-30,1.1,70,238,1.0,Entire apartment,2.0,94.0,t,2020-08-08,5,89.0
44202359,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14761,-8.61314,Entire home/apt,61,2,8,2020-10-29,1.19,8,2,2.5,Entire apartment,3.0,1.0,t,2020-07-29,6,100.0
44203033,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14824,-8.61366,Entire home/apt,62,2,7,2020-11-21,1.04,8,321,2.0,Entire apartment,3.0,1.0,t,2020-07-27,6,100.0
44203338,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14839,-8.61322,Entire home/apt,62,2,10,2021-01-02,1.52,8,310,2.0,Entire apartment,3.0,1.0,t,2020-08-01,6,100.0
44209853,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15402,-8.61172,Entire home/apt,23,2,18,2020-12-18,2.74,1,165,1.0,Entire apartment,1.0,0.0,t,2020-08-02,2,97.0
44222709,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14109,-8.60903,Entire home/apt,48,1,13,2021-01-05,1.9,6,333,1.0,Entire serviced apartment,2.0,8.0,t,2020-07-25,3,91.0
44226491,PORTO,Bonfim,41.14208,-8.60074,Private room,30,1,3,2020-09-07,0.49,6,271,1.0,Private room in house,0.0,6.0,t,2020-08-16,2,100.0
44226993,PORTO,Bonfim,41.14889,-8.59814,Entire home/apt,40,1,18,2021-01-05,2.83,1,256,1.0,Entire apartment,1.0,0.0,t,2020-08-08,2,100.0
44227190,VILA NOVA DE GAIA,Arcozelo,41.04622,-8.651,Private room,294,1,1,2020-08-16,0.16,5,361,1.0,Private room in house,3.0,4.0,t,2020-08-16,6,100.0
44227761,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12883,-8.60812,Entire home/apt,40,2,3,2020-08-16,0.47,124,291,1.0,Entire apartment,2.0,132.0,t,2020-08-07,3,87.0
44228091,AROUCA,Cabreiros e Albergaria da Serra,40.86753,-8.2675,Entire home/apt,87,1,6,2020-10-05,0.95,2,365,1.0,Entire house,3.0,0.0,t,2020-08-09,4,97.0
44228382,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12878,-8.60785,Entire home/apt,46,2,1,2020-10-03,0.22,124,1,1.0,Entire apartment,2.0,132.0,t,2020-10-03,3,60.0
44228625,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14919,-8.61409,Entire home/apt,60,1,1,2020-08-30,0.18,74,364,2.0,Entire apartment,3.0,498.0,t,2020-08-30,6,80.0
44230669,PORTO,Bonfim,41.15141,-8.60374,Entire home/apt,30,2,11,2021-01-01,1.76,5,153,1.0,Entire apartment,1.0,0.0,t,2020-08-12,2,98.0
44233083,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1496,-8.60544,Entire home/apt,35,2,3,2020-08-23,0.48,5,176,1.0,Entire apartment,0.0,0.0,t,2020-08-12,2,100.0
44238054,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18867,-8.70402,Entire home/apt,19,1,9,2021-01-01,1.42,3,362,0.5,Boat,3.0,3.0,t,2020-08-09,4,98.0
44238817,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13698,-8.61147,Entire home/apt,64,1,6,2020-10-11,0.88,12,206,1.0,Entire apartment,2.0,5.0,f,2020-07-26,4,97.0
44239862,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13538,-8.61292,Entire home/apt,64,1,6,2020-08-28,0.85,12,292,1.0,Entire apartment,2.0,5.0,t,2020-07-19,4,97.0
44240364,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13621,-8.61133,Entire home/apt,64,1,8,2020-10-18,1.13,12,284,1.0,Entire apartment,2.0,5.0,t,2020-07-18,4,98.0
44240559,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15575,-8.67867,Entire home/apt,50,2,4,2020-09-15,0.64,2,364,1.0,Entire apartment,1.0,3.0,t,2020-08-12,2,85.0
44240755,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14823,-8.61492,Entire home/apt,46,1,3,2020-09-16,0.46,8,350,1.0,Entire apartment,2.0,1.0,t,2020-08-02,4,100.0
44240936,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14624,-8.61477,Entire home/apt,46,1,10,2021-01-16,1.63,8,352,1.0,Entire apartment,2.0,1.0,t,2020-08-14,4,100.0
44240973,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1362,-8.61343,Entire home/apt,64,1,3,2020-09-13,0.45,12,292,1.0,Entire apartment,2.0,5.0,f,2020-07-29,4,100.0
44241080,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14673,-8.61336,Entire home/apt,46,1,5,2020-10-14,0.76,8,365,1.0,Entire apartment,1.0,1.0,t,2020-08-01,4,100.0
44242243,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1355,-8.61182,Entire home/apt,55,1,6,2020-09-27,0.85,12,300,1.0,Entire apartment,1.0,5.0,f,2020-07-18,2,97.0
44242517,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13718,-8.61192,Entire home/apt,55,1,14,2020-12-07,1.97,12,287,1.0,Entire apartment,1.0,5.0,t,2020-07-17,2,97.0
44242980,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13558,-8.61106,Entire home/apt,82,1,1,2020-09-12,0.19,12,306,2.0,Entire apartment,3.0,5.0,t,2020-09-12,3,100.0
44243373,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14284,-8.61178,Entire home/apt,69,2,4,2020-09-11,0.64,1,362,1.0,Entire apartment,1.0,0.0,t,2020-08-11,2,95.0
44244728,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14856,-8.61529,Entire home/apt,67,1,8,2020-10-29,1.27,124,15,1.0,Entire apartment,1.0,132.0,t,2020-08-09,6,95.0
44245887,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14727,-8.61528,Entire home/apt,67,1,4,2020-10-12,0.62,124,218,1.0,Entire apartment,4.0,132.0,t,2020-08-05,6,90.0
44246143,PAREDES,Paredes,41.21779,-8.3521,Entire home/apt,110,2,11,2020-10-12,1.62,1,343,3.5,Entire house,4.0,0.0,t,2020-07-26,8,93.0
44251004,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14876,-8.60319,Entire home/apt,45,2,3,2020-08-15,0.47,5,177,1.0,Entire apartment,2.0,0.0,t,2020-08-05,3,100.0
44254673,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14617,-8.61288,Entire home/apt,86,2,24,2020-10-12,3.73,4,365,1.0,Entire apartment,2.0,3.0,t,2020-08-05,4,95.0
44254827,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14572,-8.61264,Entire home/apt,106,1,8,2020-11-22,1.34,4,353,2.0,Entire apartment,3.0,3.0,t,2020-08-19,6,100.0
44255560,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14413,-8.61398,Entire home/apt,73,1,28,2020-10-24,4.29,4,345,1.0,Entire apartment,2.0,3.0,t,2020-08-02,3,94.0
44257344,MATOSINHOS,Matosinhos e Leça da Palmeira,41.19209,-8.70448,Entire home/apt,25,1,22,2021-01-03,3.16,3,273,2.0,Entire apartment,2.0,3.0,t,2020-07-21,4,90.0
44262849,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14472,-8.61919,Entire home/apt,70,1,12,2020-11-04,1.71,11,365,1.0,Entire apartment,1.0,9.0,t,2020-07-19,2,95.0
44263447,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15195,-8.61789,Entire home/apt,31,2,4,2020-10-09,0.63,104,270,1.0,Entire apartment,1.0,138.0,t,2020-08-07,2,90.0
44263591,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14989,-8.61826,Entire home/apt,31,2,7,2020-10-11,1.12,104,270,1.0,Entire apartment,1.0,138.0,t,2020-08-12,2,100.0
44263683,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15179,-8.61703,Entire home/apt,31,2,2,2021-01-04,0.37,104,270,1.0,Entire apartment,1.0,138.0,t,2020-09-06,2,100.0
44263798,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15033,-8.61713,Entire home/apt,35,2,8,2021-01-04,1.4,104,270,1.0,Entire apartment,2.0,138.0,t,2020-08-28,4,100.0
44264042,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15155,-8.61675,Entire home/apt,31,2,10,2021-01-09,1.6,104,270,1.0,Entire apartment,1.0,138.0,t,2020-08-11,2,96.0
44264156,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15012,-8.61685,Entire home/apt,35,2,7,2020-10-25,1.17,104,270,1.0,Entire apartment,2.0,138.0,t,2020-08-18,4,100.0
44268396,PORTO,Bonfim,41.14308,-8.5994,Entire home/apt,29,1,1,2020-08-14,0.16,4,320,1.0,Entire apartment,1.0,3.0,t,2020-08-14,2,20.0
44274873,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15393,-8.62088,Entire home/apt,58,2,17,2020-11-02,2.63,2,270,1.0,Entire apartment,2.0,1.0,t,2020-08-05,4,93.0
44276870,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15394,-8.60785,Entire home/apt,37,1,18,2021-01-15,2.84,39,364,1.0,Entire apartment,1.0,68.0,t,2020-08-09,2,99.0
44298832,AROUCA,Mansores,40.93109,-8.3695,Entire home/apt,39,1,3,2020-10-11,0.56,1,359,1.0,Tiny house,2.0,1.0,f,2020-09-07,3,100.0
44299135,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14448,-8.61659,Entire home/apt,27,1,21,2020-11-08,3.28,2,177,1.0,Entire apartment,1.0,1.0,t,2020-08-06,2,96.0
44312053,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14824,-8.61143,Entire home/apt,68,2,11,2021-01-30,2.09,7,164,1.0,Entire apartment,1.0,6.0,t,2020-09-11,2,98.0
44314549,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12782,-8.60887,Entire home/apt,38,2,3,2020-09-01,0.49,124,259,1.0,Entire apartment,2.0,132.0,t,2020-08-15,3,87.0
44315242,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14812,-8.61234,Private room,30,1,29,2021-02-12,4.33,54,339,1.0,Private room in apartment,1.0,55.0,t,2020-07-29,2,94.0
